date,coin_id,symbol,price_usd,total_volume_usd,daily_return,log_return,roll_vol_30d,roll_mean_30d
2021-04-06,bitcoin,BTC,57991.15,3166911557.1481576,-0.019259938992041037,-0.019447828016770405,0.6107596092737544,56820.79433333334
2021-04-07,bitcoin,BTC,55953.45,4053294016.484514,-0.03513812021317053,-0.035770317641772804,0.6204817912130656,56940.07033333334
2021-04-08,bitcoin,BTC,58077.52,2531779682.552427,0.03796137682305556,0.03725857482507307,0.6126955156161253,57046.50433333334
2021-04-09,bitcoin,BTC,58142.54,2378340697.289584,0.0011195381620978662,0.001118911946587532,0.610110729058902,57122.869333333336
2021-04-10,bitcoin,BTC,59769.13,4197138552.4690337,0.0279759019815784,0.027591725106052453,0.6063081959719901,57189.401666666665
2021-04-11,bitcoin,BTC,60002.43,2462032926.6179814,0.0039033527842884386,0.003895754468994307,0.6051299605020005,57282.092
2021-04-12,bitcoin,BTC,59860.0,3393042867.8714666,-0.002373737196976866,-0.0023765589774449635,0.5571858446532537,57237.81233333333
2021-04-13,bitcoin,BTC,63575.0,5154877375.389618,0.062061476779151414,0.060211808883630515,0.5802796331606482,57391.36866666667
2021-04-14,bitcoin,BTC,62959.53,5239081228.156977,-0.009681006685017701,-0.009728172284078391,0.538900031612695,57636.513
2021-04-15,bitcoin,BTC,63159.98,3248931738.293182,0.003183791238594136,0.0031787337071748686,0.5345724955555095,57845.153999999995
2021-04-16,bitcoin,BTC,61334.8,5647292669.615494,-0.028897729226640023,-0.02932349103283781,0.534113943004696,57925.88166666667
2021-04-17,bitcoin,BTC,60006.66,3605701810.675047,-0.021653938710161302,-0.021891825636385424,0.5342169165047232,58004.49833333333
2021-04-18,bitcoin,BTC,56150.01,6949379727.429154,-0.06427036598937519,-0.06642869678323018,0.5836083317022074,57941.831666666665
2021-04-19,bitcoin,BTC,55633.14,4398619580.647143,-0.009205163097922964,-0.00924779241999631,0.5842255119338474,57859.527
2021-04-20,bitcoin,BTC,56425.0,4037701391.6195264,0.01423360248945138,0.014133255844769198,0.5851365145395132,57828.64166666667
2021-04-21,bitcoin,BTC,53787.63,3704549578.6973033,-0.0467411608329642,-0.0478688076233732,0.5727056461317095,57818.78766666666
2021-04-22,bitcoin,BTC,51690.96,5594983857.318092,-0.03898052396062068,-0.03976060378705051,0.5887011924300779,57730.456666666665
2021-04-23,bitcoin,BTC,51125.14,6571097317.467918,-0.010946208002327706,-0.011006558547651292,0.5749328990999574,57691.172999999995
2021-04-24,bitcoin,BTC,50047.84,2762081002.878663,-0.021071824937789918,-0.02129700475873513,0.5757051464130489,57649.64166666667
2021-04-25,bitcoin,BTC,49066.77,2867858315.18732,-0.019602644190038987,-0.019797324384079943,0.5186861079024578,57451.01433333333
2021-04-26,bitcoin,BTC,54001.39,4555688503.397388,0.10056948928979836,0.09582776337101846,0.6221728162687489,57390.48933333333
2021-04-27,bitcoin,BTC,55011.97,2949719328.3669896,0.0187139627331816,0.018541010943021647,0.6259378173209333,57364.967333333334
2021-04-28,bitcoin,BTC,54846.22,3020242787.5066776,-0.0030129806294884043,-0.003017528793609669,0.6143683513422526,57271.992333333335
2021-04-29,bitcoin,BTC,53555.0,2823220335.4760413,-0.023542552248814963,-0.023824105906546798,0.6143647891629678,57098.939999999995
2021-04-30,bitcoin,BTC,57694.27,3808187372.7393794,0.07729007562319112,0.07444869860711945,0.6713124389287131,57064.064
2021-05-01,bitcoin,BTC,57800.37,2460342954.8425207,0.0018390041160067927,0.001837315218213768,0.6713659808337405,57033.395000000004
2021-05-02,bitcoin,BTC,56578.21,2089763230.439627,-0.021144501324126486,-0.02137124828966742,0.6750453905808651,56954.335
2021-05-03,bitcoin,BTC,57169.39,3337604542.627381,0.010448898966580966,0.01039468653491475,0.6665364391834506,56958.25
2021-05-04,bitcoin,BTC,53200.01,4705402064.300975,-0.06943191102791191,-0.07196003096966748,0.7078460291189669,56791.51666666667
2021-05-05,bitcoin,BTC,57436.11,4327994296.151437,0.07962592488234499,0.07661461528794215,0.7581613140130045,56735.054000000004
2021-05-06,bitcoin,BTC,56393.68,3992289527.737097,-0.0181493837239326,-0.018316104117848727,0.7578243381227265,56681.805
2021-05-07,bitcoin,BTC,57314.75,4239374487.474773,0.016332858575641707,0.016200912209963583,0.7493876905212722,56727.181666666664
2021-05-08,bitcoin,BTC,58862.05,4079553831.988064,0.026996541030014143,0.02663856290765698,0.743779498483779,56753.33266666667
2021-05-09,bitcoin,BTC,58240.84,4043552701.5065994,-0.010553658936445554,-0.010609743743877945,0.7447706419151063,56756.60933333333
2021-05-10,bitcoin,BTC,55816.14,5131782639.966137,-0.04163229788581346,-0.04252375198618774,0.7522615830516818,56624.843
2021-05-11,bitcoin,BTC,56670.02,3583030654.763019,0.01529808403089139,0.01518224822672772,0.7544548832956426,56513.76266666667
2021-05-12,bitcoin,BTC,49631.32,5476115093.110468,-0.12420500292747383,-0.13262323703978,0.8815594640119649,56172.806666666664
2021-05-13,bitcoin,BTC,49670.97,7303694688.601401,0.0007988907004690127,0.0007985717571492955,0.8489415018339362,55709.33900000001
2021-05-14,bitcoin,BTC,49841.45,4015904915.407911,0.0034321858421528795,0.0034263093346637553,0.8498881107408992,55272.06966666667
2021-05-15,bitcoin,BTC,46762.99,4350775846.517358,-0.061765056995733425,-0.06375488905286,0.8708271205933794,54725.503333333334
2021-05-16,bitcoin,BTC,46431.5,5367497608.115901,-0.007088725507072957,-0.007113969892819319,0.8680719402451897,54228.72666666667
2021-05-17,bitcoin,BTC,43538.04,7346755531.933858,-0.062316746174472026,-0.06434306949225864,0.8882300585377388,53679.77266666667
2021-05-18,bitcoin,BTC,42849.78,5146670282.547902,-0.015808244927883797,-0.0159345278743997,0.8655237636299972,53236.43166666667
2021-05-19,bitcoin,BTC,36690.09,13477694934.871798,-0.1437507963868193,-0.15519381949293082,1.0045669306359097,52604.996666666666
2021-05-20,bitcoin,BTC,40526.64,8019897067.17622,0.10456638291157105,0.0994528443006428,1.0760465024534456,52075.05133333334
2021-05-21,bitcoin,BTC,37252.01,7713346610.274129,-0.08080191202626219,-0.084253632547951,1.0989639713377506,51523.86400000001
2021-05-22,bitcoin,BTC,37449.73,4730567647.674401,0.005307633064632,0.005293597223083863,1.095998243139354,51049.15633333334
2021-05-23,bitcoin,BTC,34655.25,7431242463.203842,-0.07461949658916112,-0.07755027101425602,1.1205038124719615,50500.16
2021-05-24,bitcoin,BTC,38796.29,5996773032.151345,0.1194924289970496,0.11287539419061506,1.2026642305996313,50125.10833333332
2021-05-25,bitcoin,BTC,38324.72,4253519579.378729,-0.012155028225637077,-0.012229504705664857,1.2020581198756632,49767.04000000001
2021-05-26,bitcoin,BTC,39241.91,4113717505.2635546,0.023932073084943717,0.02365018953907607,1.1485882801168867,49275.05733333333
2021-05-27,bitcoin,BTC,38529.98,3361413526.053544,-0.018142083298188116,-0.018308668772305418,1.1439868774022268,48725.657666666666
2021-05-28,bitcoin,BTC,35663.49,4926260941.933614,-0.07439635317744797,-0.07730916315521141,1.165890615158571,48086.23333333333
2021-05-29,bitcoin,BTC,34605.15,3949843335.322595,-0.029675727193272383,-0.030124961488519942,1.1667420954586118,47454.57166666666
2021-05-30,bitcoin,BTC,35641.27,2601994948.148242,0.029941208172771905,0.02950172116854018,1.1336505379796924,46719.471666666665
2021-05-31,bitcoin,BTC,37253.81,3406047734.8311286,0.04524361786210207,0.04424998538763259,1.1515866670932537,46034.586333333325
2021-06-01,bitcoin,BTC,36693.09,2973928300.375587,-0.015051346426043444,-0.015165767520091036,1.151333622955346,45371.748999999996
2021-06-02,bitcoin,BTC,37568.68,2523462575.688437,0.02386253106511349,0.02358227059865497,1.155823269253254,44718.392
2021-06-03,bitcoin,BTC,39246.79,2930945325.709207,0.044667792427096176,0.04369893289158691,1.1532217469156376,44253.28466666667
2021-06-04,bitcoin,BTC,36829.0,3379399754.9305224,-0.06160478347401155,-0.06358407913456297,1.1237867186226136,43566.381
2021-06-05,bitcoin,BTC,35513.2,2560547116.8364058,-0.03572728013250437,-0.03638111995464031,1.1262593640586602,42870.365
2021-06-06,bitcoin,BTC,35796.31,1711857075.0471697,0.007971965353727573,0.007940357113332096,1.1237064553646192,42153.083666666666
2021-06-07,bitcoin,BTC,33552.79,2755673601.713914,-0.06267461646186423,-0.06472479604498639,1.1255775374594175,41309.441666666666
2021-06-08,bitcoin,BTC,33380.81,4030784324.609684,-0.00512565423024447,-0.005138835456786614,1.1262362322196362,40480.774
2021-06-09,bitcoin,BTC,37388.05,4794741674.438823,0.12004621817145855,0.11336995068009252,1.2124471973812592,39866.50433333333
2021-06-10,bitcoin,BTC,36675.72,4062957162.3643,-0.0190523442650794,-0.019236178908744933,1.2081866027713004,39200.02766666666
2021-06-11,bitcoin,BTC,37331.98,2903043643.310072,0.017893581911957,0.01773537623175507,1.134772422121881,38790.049666666666
2021-06-12,bitcoin,BTC,35546.11,3132387326.5375137,-0.047837537682169584,-0.04901960505525715,1.1423655203307939,38319.221
2021-06-13,bitcoin,BTC,39020.57,3208991521.63768,0.09774515411109674,0.09325821606697823,1.1983944189578752,37958.525
2021-06-14,bitcoin,BTC,40516.29,4320307646.765389,0.03833157742185733,0.03761517248338315,1.191346228263902,37750.301666666666
2021-06-15,bitcoin,BTC,40144.04,3247746713.62741,-0.009187662542646469,-0.009230129428558456,1.1914212809828408,37540.719666666664
2021-06-16,bitcoin,BTC,38349.01,3450556041.600584,-0.04471473224917066,-0.04574527341953061,1.1814572149681786,37367.75199999999
2021-06-17,bitcoin,BTC,38092.97,3065622530.039886,-0.006676573919378925,-0.006698961944875928,1.1807446285541243,37209.191666666666
2021-06-18,bitcoin,BTC,35819.84,3507868126.3062024,-0.05967321529405567,-0.06152782082782359,1.069687893032504,37180.183333333334
2021-06-19,bitcoin,BTC,35483.72,2453817534.777169,-0.00938362650419422,-0.00942793009744289,1.0068245540936727,37012.085999999996
2021-06-20,bitcoin,BTC,35600.16,3124634336.8407607,0.003281504870402685,0.0032761324830971688,0.9648993766559096,36957.024333333335
2021-06-21,bitcoin,BTC,31608.93,5545926077.788067,-0.11211269836989501,-0.11891045662276035,1.0475897632400901,36762.331
2021-06-22,bitcoin,BTC,32509.56,6406159197.076789,0.028492897418546104,0.028094524319938106,1.0208000559270711,36690.808
2021-06-23,bitcoin,BTC,33678.07,4282250433.919445,0.0359435809035864,0.0353126837670968,0.9437610509744617,36520.200666666664
2021-06-24,bitcoin,BTC,34663.09,2925373222.105977,0.029248113089615835,0.028828548379449724,0.9504891025060073,36398.14633333333
2021-06-25,bitcoin,BTC,31584.45,3846120542.6572967,-0.08881608650584805,-0.09301052120369376,0.9948531186379412,36142.897666666664
2021-06-26,bitcoin,BTC,32283.65,3376415451.793124,0.022137475878161617,0.021895999249812816,0.999096116163497,35934.68666666667
2021-06-27,bitcoin,BTC,34700.34,3199980157.7503333,0.07485801636432043,0.07218857505595316,1.0006842459534935,35902.581666666665
2021-06-28,bitcoin,BTC,34494.89,2837122779.5244017,-0.0059206912670018985,-0.005938288050668354,0.9953395581658125,35898.90633333333
2021-06-29,bitcoin,BTC,35911.73,3233947791.8633885,0.04107390978779768,0.04025278594807432,1.0000599842651006,35907.92166666666
2021-06-30,bitcoin,BTC,35045.0,2688939291.095673,-0.0241350110395685,-0.024431033120821895,0.9906787873942389,35834.29466666667
2021-07-01,bitcoin,BTC,33504.69,2410809595.390457,-0.043952346982451096,-0.04494752092035272,1.0010383578780078,35728.01466666666
2021-07-02,bitcoin,BTC,33786.55,1870193042.393537,0.008412553585781524,0.008377365268202767,0.9973489185043752,35601.943666666666
2021-07-03,bitcoin,BTC,34669.13,1478423023.503483,0.026122229111880113,0.025786871340954098,0.9885900423679153,35449.354999999996
2021-07-04,bitcoin,BTC,35286.51,1544458212.3926332,0.017807773082278322,0.017651072284598005,0.9674871376963761,35397.93866666666
2021-07-05,bitcoin,BTC,33690.14,2183406257.4938293,-0.04524023486595874,-0.04629552498009569,0.9726001136380993,35337.170000000006
2021-07-06,bitcoin,BTC,34220.01,1991691100.9482656,0.01572774705002722,0.01560534774517823,0.9739285385486234,35284.62666666667
2021-07-07,bitcoin,BTC,33862.12,1857658028.480804,-0.010458500742694055,-0.010513575195606917,0.9476371466418393,35294.93766666667
2021-07-08,bitcoin,BTC,32875.71,2304973020.298715,-0.02913019031295161,-0.029562898272273284,0.9532163939290988,35278.101
2021-07-09,bitcoin,BTC,33815.81,1562958239.3913765,0.028595580141082877,0.028194357383748637,0.8675977263626796,35159.026333333335
2021-07-10,bitcoin,BTC,33502.87,1171790111.0829954,-0.009254251191971874,-0.009297337803434783,0.865997992257075,35053.26466666666
2021-07-11,bitcoin,BTC,34258.99,1070033013.1920449,0.022568812761414092,0.022317905214544593,0.8675262372051054,34950.831666666665
2021-07-12,bitcoin,BTC,33086.63,1620646741.334963,-0.03422050679252364,-0.034819738727865,0.8593932185019082,34868.849
2021-07-13,bitcoin,BTC,32729.77,1348583017.010343,-0.010785625492834905,-0.01084421199366593,0.7872506168365875,34659.155666666666
2021-07-14,bitcoin,BTC,32820.02,1515692074.9875476,0.002757428481776625,0.002753633750060858,0.7722682821986234,34402.613333333335
2021-07-15,bitcoin,BTC,31880.0,1652077965.43656,-0.02864166444749261,-0.029059841124266395,0.7760699510960306,34127.145333333334
2021-07-16,bitcoin,BTC,31383.87,1538342711.5796566,-0.015562421580928465,-0.015684787261425026,0.7645111941643036,33894.974
2021-07-17,bitcoin,BTC,31520.07,1072815966.3363076,0.004339808952815494,0.004330419138805793,0.7654753187528889,33675.87733333334
2021-07-18,bitcoin,BTC,31778.56,1140964365.6466014,0.008200806660645155,0.008167362765899914,0.7403940090419648,33541.168
2021-07-19,bitcoin,BTC,30839.65,1470563281.936503,-0.02954539160994074,-0.029990648832101084,0.7457494452947844,33386.365666666665
2021-07-20,bitcoin,BTC,29790.35,1821230700.020391,-0.034024380951145794,-0.03461668416799106,0.7523476529999841,33192.70533333333
2021-07-21,bitcoin,BTC,32144.51,2603140706.0822244,0.079024247784937,0.07605715848404894,0.6885260968285524,33210.558
2021-07-22,bitcoin,BTC,32287.83,1482763544.9505365,0.004458615172544311,0.0044487049941116285,0.6815289767528006,33203.167
2021-07-23,bitcoin,BTC,33634.09,1631947003.0730467,0.04169558623171632,0.040849756917323884,0.6854257783372942,33201.701
2021-07-24,bitcoin,BTC,34258.14,1625046258.4365523,0.018554091994164246,0.01838406474345351,0.6808413012095899,33188.20266666667
2021-07-25,bitcoin,BTC,35381.02,1646935552.8055446,0.03277702759110679,0.03225131745929758,0.6020016245807613,33314.755
2021-07-26,bitcoin,BTC,37237.6,5832475057.065677,0.05247389702162342,0.05114348533727734,0.6214083480621102,33479.88666666667
2021-07-27,bitcoin,BTC,39457.87,3335658261.995547,0.05962441188476175,0.05791451692422995,0.6036545753533463,33638.471
2021-07-28,bitcoin,BTC,40019.56,4040889461.661528,0.014235182993912021,0.014134814167452743,0.6034372844480782,33822.62666666666
2021-07-29,bitcoin,BTC,40016.48,2154190697.3453183,-7.696236540322143e-05,-7.696532715802908e-05,0.5899899561172822,33959.45166666667
2021-07-30,bitcoin,BTC,42206.37,2939833541.3815365,0.054724703422190046,0.05327978825254109,0.6055691877697843,34198.164
2021-07-31,bitcoin,BTC,41461.83,1868285510.8846788,-0.01764046517148954,-0.017797912555153794,0.5837192946685223,34463.402
2021-08-01,bitcoin,BTC,39845.44,2227567271.487865,-0.03898501344489613,-0.03976527538307319,0.6061209598987556,34665.365
2021-08-02,bitcoin,BTC,39147.82,2010928003.5944088,-0.017508151497385938,-0.017663231962589804,0.6067631873006526,34814.65466666667
2021-08-03,bitcoin,BTC,38207.05,2195360658.567329,-0.0240312231945482,-0.024324684058787516,0.6125580021105307,34912.006
2021-08-04,bitcoin,BTC,39723.18,2028792778.184805,0.0396819435156599,0.03891484283709042,0.5988155022535201,35113.10733333333
2021-08-05,bitcoin,BTC,40862.46,3314527738.339733,0.028680483284570846,0.028276896761954197,0.6031250259837521,35334.522333333334
2021-08-06,bitcoin,BTC,42836.87,3148022459.9161587,0.04831843212572129,0.04718738719477047,0.6167720950881627,35633.68066666667
2021-08-07,bitcoin,BTC,44572.54,3197407326.036793,0.040518133094224584,0.03971879398871793,0.6112141567705798,36023.575
2021-08-08,bitcoin,BTC,43794.37,3074924734.87934,-0.017458506964153186,-0.01761270403291667,0.6150617486791161,36356.193666666666
2021-08-09,bitcoin,BTC,46253.4,3362870286.258118,0.056149454827184364,0.05462970446216788,0.6318154526612995,36781.211333333325
2021-08-10,bitcoin,BTC,45584.99,2452485823.9336543,-0.014451045760960346,-0.01455647910352678,0.6363934469132964,37158.74466666666
2021-08-11,bitcoin,BTC,45511.0,2432788769.8326964,-0.0016231219969555788,-0.0016244406865866849,0.6175370794876179,37572.89033333333
2021-08-12,bitcoin,BTC,44399.0,2478758524.8641763,-0.024433653402474165,-0.02473710831782772,0.6254673453219408,37961.86466666667
2021-08-13,bitcoin,BTC,47800.0,2239435701.117792,0.07660082434289062,0.07380869283538957,0.6628586840348932,38461.19733333333
2021-08-14,bitcoin,BTC,47068.51,2166461458.668249,-0.015303138075313805,-0.015421439567330678,0.6537319349525224,38967.481
2021-08-15,bitcoin,BTC,46973.82,1950753713.2121248,-0.002011748406737346,-0.002013774690601655,0.6478983598102093,39487.14599999999
2021-08-16,bitcoin,BTC,45901.29,2462127629.609024,-0.022832505425362415,-0.023097203992741226,0.6597094872160125,39966.520000000004
2021-08-17,bitcoin,BTC,44695.95,2616339597.9157424,-0.026259392709878204,-0.02661032775885209,0.6736099389169282,40397.09966666667
2021-08-18,bitcoin,BTC,44705.29,2439673265.947117,0.00020896747915655212,0.00020894564849409231,0.6583346695350006,40859.28766666667
2021-08-19,bitcoin,BTC,46760.62,2416320067.133769,0.04597509601212746,0.0449495565754806,0.6452193090761096,41424.96333333333
2021-08-20,bitcoin,BTC,49322.47,2721131744.277817,0.05478648486696702,0.05333836243326847,0.622644560299613,41997.562000000005
2021-08-21,bitcoin,BTC,48821.87,2290966131.376161,-0.01014953225173032,-0.010201389940111036,0.627630361666347,42548.69666666666
2021-08-22,bitcoin,BTC,49239.22,1807169840.1691716,0.008548423073512001,0.008512092205915797,0.6201693285726644,43068.867666666665
2021-08-23,bitcoin,BTC,49488.85,2616721363.685172,0.005069739122593786,0.005056931265299252,0.6203755000442563,43576.558
